"sys_sample_code","lab_anl_method_name","analysis_date","fraction","column_number","test_type","lab_matrix_code","analysis_location","basis","container_id","dilution_factor","prep_method","prep_date","leachate_method","leachate_date","lab_name_code","qc_level","lab_sample_id","percent_moisture","subsample_amount","subsample_amount_unit","analyst_name","instrument_id","comment.x","preservative","final_volume","final_volume_unit","cas_rn","chemical_name","result_value","result_error_delta","result_type_code","reportable_result","detect_flag","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","validated_yn","method_detection_limit","reporting_detection_limit","quantitation_limit","result_unit","detection_limit_unit","tic_retention_time","minimum_detectable_conc","counting_error","uncertainty","critical_value","validation_level","result_comment","qc_original_conc","qc_spike_added","qc_spike_measured","qc_spike_recovery","qc_dup_original_conc","qc_dup_spike_added","qc_dup_spike_measured","qc_dup_spike_recovery","qc_rpd","qc_spike_lcl","qc_spike_ucl","qc_rpd_cl","qc_spike_status","qc_dup_spike_status","qc_rpd_status","lab_sdg","X.data_provider","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment.y"
"13-WALK-T15-0.1-07112018-WMSD","E351.2","07/20/2018 11:31:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","07/19/2018 11:25:00",NA,NA,"ALSRNY","quant","R1806421-009DMS",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",2.66,NA,"SC","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,NA,NA,NA,0.49,2.5,2.66,87,"<1",75,125,20,"",NA,NA,"R1806421","ALSRNY","13-WALK-T15-0.1-07112018-W","WS","SD","Lab","13-WALK-T15-0.1-07112018-W","R1806421","07/11/2018 13:15:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"13-WALK-T15-0.1-07112018-WMSD","E365.1","07/25/2018 18:22:00",TRUE,NA,"initial","WS","LB",NA,NA,1,"METHOD","07/20/2018 15:30:00",NA,NA,"ALSRNY","quant","R1806421-009DMS",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0915,NA,"SC","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,NA,NA,NA,0.066,0.025,0.0915,102,"<1",75,125,20,"",NA,NA,"R1806421","ALSRNY","13-WALK-T15-0.1-07112018-W","WS","SD","Lab","13-WALK-T15-0.1-07112018-W","R1806421","07/11/2018 13:15:00","Unknown",NA,NA,NA,NA,NA,"07/12/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"317632-LCS1","E351.2","07/13/2018 12:08:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/12/2018 14:15:00",NA,NA,"ALSRNY","quant","R1806421-LCS1",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",2.43,NA,"SC","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,2.5,2.43,97,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/12/2018 14:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"317632-MB1","E351.2","07/13/2018 12:07:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/12/2018 14:15:00",NA,NA,"ALSRNY","quant","R1806421-MB1",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.08,0.08,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/12/2018 14:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"317710-LCS1","E365.1","07/17/2018 14:51:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/13/2018 14:40:00",NA,NA,"ALSRNY","quant","R1806421-LCS1",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0224,NA,"SC","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,0.025,0.0224,90,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/13/2018 14:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"317710-MB1","E365.1","07/17/2018 14:50:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/13/2018 14:40:00",NA,NA,"ALSRNY","quant","R1806421-MB1",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.002,0.002,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/13/2018 14:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"318028-LCS2","E351.2","07/20/2018 11:23:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/19/2018 11:25:00",NA,NA,"ALSRNY","quant","R1806421-LCS2",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",2.34,NA,"SC","Yes","Y","",NA,"",NA,0.08,NA,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"",NA,2.5,2.34,94,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/19/2018 11:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"318028-MB2","E351.2","07/20/2018 11:23:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/19/2018 11:25:00",NA,NA,"ALSRNY","quant","R1806421-MB2",NA,20,"mL",NA,NA,NA,NA,20,"mL","KN","NITROGEN, KJELDAHL, TOTAL",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.08,0.08,0.1,"mg/l","mg/l",NA,0.08,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/19/2018 11:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"318140-LCS2","E365.1","07/25/2018 17:18:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/20/2018 15:30:00",NA,NA,"ALSRNY","quant","R1806421-LCS2",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",0.0235,NA,"SC","Yes","Y","",NA,"",NA,0.002,NA,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"",NA,0.025,0.0235,94,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/20/2018 15:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"318140-MB2","E365.1","07/25/2018 17:17:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"METHOD","07/20/2018 15:30:00",NA,NA,"ALSRNY","quant","R1806421-MB2",NA,20,"mL",NA,NA,NA,NA,20,"mL","7723-14-0","PHOSPHORUS, TOTAL (AS P)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.002,0.002,0.005,"mg/l","mg/l",NA,0.002,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/20/2018 15:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598273-LCS1","D6919-09","07/11/2018 19:02:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-LCS1",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.5,NA,"SC","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,0.5,0.5,100,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/11/2018 19:02:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598273-MB1","D6919-09","07/11/2018 18:46:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB1",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,8e-04,8e-04,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/11/2018 18:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598319-LCS1","E353.2","07/11/2018 16:16:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-LCS1",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",0.257,NA,"SC","Yes","Y","",NA,"",NA,0.007,NA,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"",NA,0.25,0.257,103,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/11/2018 16:16:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598319-MB1","E353.2","07/11/2018 16:15:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB1",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/11/2018 16:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598415-LCS2","E353.2","07/12/2018 13:53:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-LCS2",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",0.237,NA,"SC","Yes","Y","",NA,"",NA,0.007,NA,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"",NA,0.25,0.237,95,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/12/2018 13:53:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598415-MB2","E353.2","07/12/2018 13:52:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB2",NA,10,"mL",NA,NA,NA,NA,10,"mL","14797-65-0","NITROGEN, NITRITE",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.007,0.007,0.01,"mg/l","mg/l",NA,0.007,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/12/2018 13:52:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598745-MB1","E180.1","07/12/2018 08:55:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB1",NA,NA,"",NA,NA,NA,NA,NA,"","TURB","TURBIDITY",NA,NA,"TRG","Yes","N","U",NA,"U",NA,0.06,0.06,0.1,"ntu","ntu",NA,0.06,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/12/2018 08:55:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598969-LCS1","E353.2","07/18/2018 09:06:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-LCS1",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.492,NA,"SC","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,0.5,0.492,98,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/18/2018 09:06:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598969-MB1","E353.2","07/18/2018 09:04:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB1",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",NA,NA,"TRG","Yes","N","U",NA,"U",NA,7e-04,7e-04,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/18/2018 09:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598971-LCS2","E353.2","07/18/2018 09:46:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-LCS2",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",0.493,NA,"SC","Yes","Y","",NA,"",NA,7e-04,NA,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"",NA,0.5,0.493,99,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/18/2018 09:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"598971-MB2","E353.2","07/18/2018 09:37:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB2",NA,10,"mL",NA,NA,NA,NA,10,"mL","NO3NO2N","Nitrate+Nitrite as Nitrogen",NA,NA,"TRG","Yes","N","U",NA,"U",NA,7e-04,7e-04,0.002,"mg/l","mg/l",NA,7e-04,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/18/2018 09:37:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"599128-LCS2","D6919-09","07/18/2018 14:30:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-LCS2",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.497,NA,"SC","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,0.5,0.497,99,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/18/2018 14:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"599128-MB2","D6919-09","07/18/2018 14:14:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB2",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,8e-04,8e-04,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/18/2018 14:14:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"599129-LCS3","D6919-09","07/18/2018 20:55:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-LCS3",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",0.489,NA,"SC","Yes","Y","",NA,"",NA,8e-04,NA,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"",NA,0.5,0.489,98,NA,NA,NA,NA,"",70,130,NA,"",NA,NA,"R1806421","ALSRNY","Lab Control Sample","WQ","BS","Lab","","R1806421","07/18/2018 20:55:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
"599129-MB3","D6919-09","07/18/2018 20:39:00",TRUE,NA,"initial","WQ","LB",NA,NA,1,"","",NA,NA,"ALSRNY","quant","R1806421-MB3",NA,10,"mL",NA,NA,NA,NA,10,"mL","7664-41-7","Nitrogen, ammonia (As N)",NA,NA,"TRG","Yes","N","U",NA,"U",NA,8e-04,8e-04,0.005,"mg/l","mg/l",NA,8e-04,NA,NA,NA,NA,"not detected",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"R1806421","ALSRNY","Method Blank","WQ","LB","Lab","","R1806421","07/18/2018 20:39:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA
